route_id,service_id,shape_id,trip_headsign,trip_id
10535,2,10535,,BC2BC0010.3.10535
10535,2,10535,,BC2BC0010.4.10535
10535,2,10535,,BC2BC0011.1.10535
10535,2,10535,,BC2BC0011.2.10535
10535,2,10535,,BC2BC0011.3.10535
10535,2,10535,,BC2BC0012.1.10535
10535,2,10535,,BC2BC0012.2.10535
10535,2,10535,,BC2BC0012.3.10535
10535,2,10535,,BC2BC0012.4.10535
10535,2,10535,,BC2BC0013.1.10535
10535,2,10535,,BC2BC0013.2.10535
10535,2,10535,,BC2BC0013.3.10535
10535,2,10535,,BC2BC0013.4.10535
10535,2,10535,,BC2BC0014.1.10535
10535,2,10535,,BC2BC0014.2.10535
10535,2,10535,,BC2BC0014.3.10535
10535,2,10535,,BC2BC0015.1.10535
10535,2,10535,,BC2BC0015.2.10535
10535,2,10535,,BC2BC0015.3.10535
10535,2,10535,,BC2BC0015.4.10535
10535,2,10535,,BC2BC0016.1.10535
10535,2,10535,,BC2BC0016.2.10535
10535,2,10535,,BC2BC0016.3.10535
10535,2,10535,,BC2BC0017.1.10535
10535,2,10535,,BC2BC0017.2.10535
10535,2,10535,,BC2BC0017.3.10535
10535,2,10535,,BC2BC0018.1.10535
10535,2,10535,,BC2BC0018.2.10535
10535,2,10535,,BC2BC0018.3.10535
10535,2,10535,,BC2BC0019.1.10535
10535,2,10535,,BC2BC0019.2.10535
10537,4,10537,,BC11B0001.1.10537
10537,4,10537,,BC11B0001.3.10537
10537,4,10537,,BC11B0001.5.10537
10537,4,10537,,BC11B0001.7.10537
10537,4,10537,,BC11B0002.2.10537
10537,4,10537,,BC11B0002.4.10537
10537,4,10537,,BC11B0002.6.10537
10537,4,10537,,BC11B0002.8.10537
10537,4,10537,,BC11B0003.1.10537
10537,4,10537,,BC11B0003.3.10537
10537,4,10537,,BC11B0003.5.10537
10537,4,10537,,BC11B0003.7.10537
10537,4,10537,,BC11B0004.2.10537
10537,4,10537,,BC11B0004.4.10537
10537,4,10537,,BC11B0004.6.10537
10537,4,10537,,BC11B0004.8.10537
10537,4,10537,,BC11B0005.1.10537
10537,4,10537,,BC11B0005.3.10537
10537,4,10537,,BC11B0005.5.10537
10537,4,10537,,BC11B0006.2.10537
10537,4,10537,,BC11B0006.4.10537
10537,4,10537,,BC11B0006.6.10537
10537,4,10537,,BC11B0006.8.10537
10537,4,10537,,BC11B0007.1.10537
10537,4,10537,,BC11B0007.3.10537
10537,4,10537,,BC11B0007.5.10537
10537,4,10537,,BC11B0008.2.10537
10537,4,10537,,BC11B0008.4.10537
10537,4,10537,,BC11B0008.6.10537
10537,4,10537,,BC11B0009.1.10537
10537,4,10537,,BC11B0009.3.10537
10537,4,10537,,BC11B0009.5.10537
10537,4,10537,,BC11B0010.2.10537
10537,4,10537,,BC11B0010.4.10537
10537,4,10537,,BC11B0010.6.10537
10537,4,10537,,BC11B0011.1.10537
10537,4,10537,,BC11B0011.3.10537
10537,4,10537,,BC11B0011.5.10537
10537,4,10537,,BC11B0012.2.10537
10537,4,10537,,BC11B0012.4.10537
10537,4,10537,,BC11B0012.6.10537
10537,4,10537,,BC11B0013.1.10537
10537,4,10537,,BC11B0013.3.10537
10537,4,10537,,BC11B0013.5.10537
10537,4,10537,,BC11B0014.2.10537
10537,4,10537,,BC11B0014.4.10537
10537,4,10537,,BC11B0014.6.10537
10537,4,10537,,BC11B0015.2.10537
10537,4,10537,,BC11B0015.4.10537
10537,4,10537,,BC11B0015.6.10537
10537,4,10537,,BC11B0016.1.10537
10537,4,10537,,BC11B0016.3.10537
10537,4,10537,,BC11B0016.5.10537
10537,4,10537,,BC11B0017.1.10537
10537,4,10537,,BC11B0017.3.10537
10537,4,10537,,BC11B0017.5.10537
10537,4,10537,,BC11B0018.2.10537
10537,4,10537,,BC11B0018.4.10537
10537,4,10537,,BC11B0018.6.10537
10537,4,10537,,BC11B0019.1.10537
10537,4,10537,,BC11B0019.3.10537
10537,4,10537,,BC11B0019.5.10537
10537,4,10537,,BC11B0020.2.10537
10537,4,10537,,BC11B0020.4.10537
10537,4,10537,,BC11B0020.6.10537
10537,2,10537,,BC1FC0001.1.10537
10537,2,10537,,BC1FC0001.3.10537
10537,2,10537,,BC1FC0001.5.10537
10537,2,10537,,BC1FC0002.2.10537
10537,2,10537,,BC1FC0002.4.10537
10537,2,10537,,BC1FC0002.6.10537
10537,2,10537,,BC1FC0003.1.10537
10537,2,10537,,BC1FC0003.3.10537
10537,2,10537,,BC1FC0003.5.10537
10537,2,10537,,BC1FC0004.1.10537
10537,2,10537,,BC1FC0004.3.10537
10537,2,10537,,BC1FC0004.5.10537
10537,2,10537,,BC1FC0005.2.10537
10537,2,10537,,BC1FC0005.4.10537
10537,2,10537,,BC1FC0005.6.10537
10537,2,10537,,BC1FC0005.8.10537
10537,2,10537,,BC1FC0006.1.10537
10537,2,10537,,BC1FC0006.3.10537
10537,2,10537,,BC1FC0006.5.10537
10537,2,10537,,BC1FC0007.1.10537
10537,2,10537,,BC1FC0007.3.10537
10537,2,10537,,BC1FC0007.5.10537
10537,2,10537,,BC1FC0008.2.10537
10537,2,10537,,BC1FC0008.4.10537
10537,2,10537,,BC1FC0008.6.10537
10537,2,10537,,BC1FC0009.1.10537
10537,2,10537,,BC1FC0009.3.10537
10537,2,10537,,BC1FC0009.5.10537
10537,2,10537,,BC1FC0010.1.10537
10537,2,10537,,BC1FC0010.3.10537
10537,2,10537,,BC1FC0010.5.10537
10537,2,10537,,BC1FC0011.2.10537
10537,2,10537,,BC1FC0011.4.10537
10537,2,10537,,BC1FC0011.6.10537
10537,2,10537,,BC1FC0012.1.10537
10537,2,10537,,BC1FC0012.3.10537
10537,2,10537,,BC1FC0012.5.10537
10537,2,10537,,BC1FC0013.1.10537
10537,2,10537,,BC1FC0013.3.10537
10537,2,10537,,BC1FC0013.5.10537
10537,2,10537,,BC1FC0014.1.10537
10537,2,10537,,BC1FC0014.3.10537
10537,2,10537,,BC1FC0014.5.10537
10537,2,10537,,BC1FC0015.2.10537
10537,2,10537,,BC1FC0015.4.10537
10537,2,10537,,BC1FC0015.6.10537
10537,2,10537,,BC1FC0015.8.10537
10537,2,10537,,BC1FC0016.1.10537
10537,2,10537,,BC1FC0016.3.10537
10537,2,10537,,BC1FC0016.5.10537
10537,2,10537,,BC1FC0017.1.10537
10537,2,10537,,BC1FC0017.3.10537
10537,2,10537,,BC1FC0017.5.10537
10537,2,10537,,BC1FC0018.1.10537
10537,2,10537,,BC1FC0018.3.10537
10537,2,10537,,BC1FC0018.5.10537
10537,2,10537,,BC1FC0019.2.10537
10537,2,10537,,BC1FC0019.4.10537
10537,2,10537,,BC1FC0019.6.10537
10537,2,10537,,BC1FC0020.1.10537
10537,2,10537,,BC1FC0020.3.10537
10537,2,10537,,BC1FC0020.5.10537
10537,2,10537,,BC1FC0021.1.10537
10537,2,10537,,BC1FC0021.3.10537
10537,2,10537,,BC1FC0021.5.10537
10537,2,10537,,BC1FC0022.2.10537
10537,2,10537,,BC1FC0022.4.10537
10537,2,10537,,BC1FC0022.6.10537
10537,2,10537,,BC1FC0023.1.10537
10537,2,10537,,BC1FC0023.3.10537
10537,2,10537,,BC1FC0023.5.10537
10537,2,10537,,BC1FC0024.1.10537
10537,2,10537,,BC1FC0024.3.10537
10537,2,10537,,BC1FC0024.5.10537
10537,2,10537,,BC1FC0025.1.10537
10537,2,10537,,BC1FC0025.3.10537
10537,2,10537,,BC1FC0025.5.10537
10537,2,10537,,BC1FC0026.2.10537
10537,2,10537,,BC1FC0026.4.10537
10537,2,10537,,BC1FC0026.6.10537
10537,2,10537,,BC1FC0027.1.10537
10537,2,10537,,BC1FC0027.3.10537
10537,2,10537,,BC1FC0027.5.10537
10537,2,10537,,BC1FC0028.2.10537
10537,2,10537,,BC1FC0028.4.10537
10537,2,10537,,BC1FC0028.6.10537
10537,2,10537,,BC1FC0029.1.10537
10537,2,10537,,BC1FC0029.3.10537
10537,2,10537,,BC1FC0029.5.10537
10537,2,10537,,BC1FC0030.1.10537
10537,2,10537,,BC1FC0030.3.10537
10537,2,10537,,BC1FC0030.5.10537
10537,2,10537,,BC1FC0031.2.10537
10537,2,10537,,BC1FC0031.4.10537
10537,2,10537,,BC1FC0031.6.10537
10537,2,10537,,BC1FC0032.1.10537
10537,2,10537,,BC1FC0032.3.10537
10537,2,10537,,BC1FC0032.5.10537
10537,2,10537,,BC1FC0033.1.10537
10537,2,10537,,BC1FC0033.3.10537
10537,2,10537,,BC1FC0033.5.10537
10537,2,10537,,BC1FC0034.1.10537
10537,2,10537,,BC1FC0034.3.10537
10537,2,10537,,BC1FC0034.5.10537
10537,2,10537,,BC1FC0035.1.10537
10537,2,10537,,BC1FC0035.3.10537
10537,2,10537,,BC1FC0035.5.10537
10537,2,10537,,BC1FC0036.1.10537
10537,2,10537,,BC1FC0036.3.10537
10537,2,10537,,BC1FC0036.5.10537
10537,2,10537,,BC1FC0037.2.10537
10537,2,10537,,BC1FC0037.4.10537
10537,2,10537,,BC1FC0037.6.10537
10537,2,10537,,BC1FC0038.1.10537
10537,2,10537,,BC1FC0038.3.10537
10537,2,10537,,BC1FC0038.5.10537
10537,2,10537,,BC1FC0039.2.10537
10537,2,10537,,BC1FC0039.4.10537
10537,2,10537,,BC1FC0039.6.10537
10537,2,10537,,BC1FC0040.1.10537
10537,2,10537,,BC1FC0040.3.10537
10537,2,10537,,BC1FC0040.5.10537
10537,2,10537,,BC1FC0041.1.10537
10537,2,10537,,BC1FC0041.3.10537
10537,2,10537,,BC1FC0041.5.10537
10537,2,10537,,BC1FC0042.1.10537
10537,2,10537,,BC1FC0042.3.10537
10537,1,10537,,SO0890001.1.10537
10537,1,10537,,SO0890001.3.10537
10537,1,10537,,SO0890001.5.10537
10537,1,10537,,SO0890002.2.10537
10537,1,10537,,SO0890002.4.10537
10537,1,10537,,SO0890003.1.10537
10537,1,10537,,SO0890003.3.10537
10537,1,10537,,SO0890003.5.10537
10537,1,10537,,SO0890004.1.10537
10537,1,10537,,SO0890004.3.10537
10537,1,10537,,SO0890004.5.10537
10537,1,10537,,SO0890005.2.10537
10537,1,10537,,SO0890005.4.10537
10537,1,10537,,SO0890005.6.10537
10537,1,10537,,SO0890006.1.10537
10537,1,10537,,SO0890006.3.10537
10537,1,10537,,SO0890006.5.10537
10537,1,10537,,SO0890007.1.10537
10537,1,10537,,SO0890007.3.10537
10537,1,10537,,SO0890007.5.10537
10537,1,10537,,SO0890008.2.10537
10537,1,10537,,SO0890008.4.10537
10537,1,10537,,SO0890008.6.10537
10537,1,10537,,SO0890009.1.10537
10537,1,10537,,SO0890009.3.10537
10537,1,10537,,SO0890009.5.10537
10537,1,10537,,SO0890010.1.10537
10537,1,10537,,SO0890010.3.10537
10537,1,10537,,SO0890010.5.10537
10537,1,10537,,SO0890011.2.10537
10537,1,10537,,SO0890011.4.10537
10537,1,10537,,SO0890011.6.10537
10537,1,10537,,SO0890012.1.10537
10537,1,10537,,SO0890012.3.10537
10537,1,10537,,SO0890012.5.10537
10537,1,10537,,SO0890013.1.10537
10537,1,10537,,SO0890013.3.10537
10537,1,10537,,SO0890013.5.10537
10537,1,10537,,SO0890014.2.10537
10537,1,10537,,SO0890014.4.10537
10537,1,10537,,SO0890014.6.10537
10537,1,10537,,SO0890015.1.10537
10537,1,10537,,SO0890015.3.10537
10537,1,10537,,SO0890015.5.10537
10537,1,10537,,SO0890016.1.10537
10537,1,10537,,SO0890016.3.10537
10537,1,10537,,SO0890016.5.10537
10537,1,10537,,SO0890017.1.10537
10537,1,10537,,SO0890017.3.10537
10537,1,10537,,SO0890017.5.10537
10537,1,10537,,SO0890018.1.10537
10537,1,10537,,SO0890018.3.10537
10537,1,10537,,SO0890018.5.10537
10537,1,10537,,SO0890019.1.10537
10537,1,10537,,SO0890019.3.10537
10537,1,10537,,SO0890019.5.10537
10537,1,10537,,SO0890020.2.10537
10537,1,10537,,SO0890020.4.10537
10537,1,10537,,SO0890020.6.10537
10537,1,10537,,SO0890021.1.10537
10537,1,10537,,SO0890021.3.10537
10537,1,10537,,SO0890022.1.10537
10537,1,10537,,SO0890022.3.10537
10537,1,10537,,SO0890022.5.10537
10537,1,10537,,SO0890023.1.10537
10537,1,10537,,SO0890023.3.10537
10537,1,10537,,SO0890024.1.10537
10537,1,10537,,SO0890024.3.10537
10537,1,10537,,SO0890024.5.10537
10537,1,10537,,SO0890025.2.10537
10537,1,10537,,SO0890025.4.10537
10537,1,10537,,SO0890025.6.10537
10537,1,10537,,SO0890026.1.10537
10537,1,10537,,SO0890026.3.10537
10537,1,10537,,SO0890027.1.10537
10537,1,10537,,SO0890027.3.10537
10537,1,10537,,SO0890027.5.10537
10537,1,10537,,SO0890028.1.10537
10537,1,10537,,SO0890028.3.10537
10537,1,10537,,SO0890029.1.10537
10537,1,10537,,SO0890029.3.10537
10537,1,10537,,SO0890030.1.10537
10537,1,10537,,SO0890030.3.10537
10537,1,10537,,SO0890031.1.10537
10537,1,10537,,SO0890031.3.10537
10537,1,10537,,SO0890031.5.10537
10537,1,10537,,SO0890032.2.10537
10537,1,10537,,SO0890032.4.10537
10537,1,10537,,SO0890032.6.10537
10537,1,10537,,SO0890033.1.10537
10537,1,10537,,SO0890033.3.10537
10537,1,10537,,SO0890034.1.10537
10537,1,10537,,SO0890034.3.10537
10537,1,10537,,SO0890034.5.10537
10537,1,10537,,SO0890035.1.10537
10537,1,10537,,SO0890035.3.10537
10537,1,10537,,SO0890035.5.10537
10537,1,10537,,SO0890036.1.10537
10537,1,10537,,SO0890036.3.10537
10537,1,10537,,SO0890036.5.10537
10537,1,10537,,SO0890037.2.10537
10537,1,10537,,SO0890037.4.10537
10537,1,10537,,SO0890037.6.10537
10537,1,10537,,SO0890038.1.10537
10537,1,10537,,SO0890038.3.10537
10537,1,10537,,SO0890039.1.10537
10537,1,10537,,SO0890039.3.10537
10537,1,10537,,SO0890039.5.10537
10537,1,10537,,SO0890040.1.10537
10537,1,10537,,SO0890040.3.10537
10537,1,10537,,SO0890041.1.10537
10537,1,10537,,SO0890041.3.10537
10537,1,10537,,SO0890041.5.10537
10537,1,10537,,SO0890042.1.10537
10537,1,10537,,SO0890042.3.10537
10537,1,10537,,SO0890042.5.10537
10537,1,10537,,SO0890043.1.10537
10537,1,10537,,SO0890043.3.10537
10537,1,10537,,SO0890043.5.10537
10537,1,10537,,SO0890044.2.10537
10537,1,10537,,SO0890044.4.10537
10537,1,10537,,SO0890044.6.10537
10537,1,10537,,SO0890045.1.10537
10537,1,10537,,SO0890045.3.10537
10537,1,10537,,SO0890045.5.10537
10537,1,10537,,SO0890046.1.10537
10537,1,10537,,SO0890046.3.10537
10537,1,10537,,SO0890046.5.10537
10537,1,10537,,SO0890047.2.10537
10537,1,10537,,SO0890047.4.10537
10537,1,10537,,SO0890047.6.10537
10537,1,10537,,SO0890048.1.10537
10537,1,10537,,SO0890048.3.10537
10537,1,10537,,SO0890048.5.10537
10537,1,10537,,SO0890049.1.10537
10537,1,10537,,SO0890049.3.10537
10537,1,10537,,SO0890049.5.10537
10537,1,10537,,SO0890050.1.10537
10537,1,10537,,SO0890050.3.10537
10537,1,10537,,SO0890050.5.10537
10537,1,10537,,SO0890051.1.10537
10537,1,10537,,SO0890051.3.10537
10537,1,10537,,SO0890051.5.10537
10537,1,10537,,SO0890052.1.10537
10537,1,10537,,SO0890052.3.10537
10537,1,10537,,SO0890052.5.10537
10537,1,10537,,SO0890053.2.10537
10537,1,10537,,SO0890053.4.10537
10537,1,10537,,SO0890053.6.10537
10537,1,10537,,SO0890054.1.10537
10537,1,10537,,SO0890054.3.10537
10537,1,10537,,SO0890054.5.10537
10537,1,10537,,SO0890055.1.10537
10537,1,10537,,SO0890055.3.10537
10537,1,10537,,SO0890055.5.10537
10537,1,10537,,SO0890056.1.10537
10537,1,10537,,SO0890056.3.10537
10537,1,10537,,SO0890056.5.10537
10537,1,10537,,SO0890057.2.10537
10537,1,10537,,SO0890057.4.10537
10537,1,10537,,SO0890057.6.10537
10537,1,10537,,SO0890058.1.10537
10537,1,10537,,SO0890058.3.10537
10537,1,10537,,SO0890058.5.10537
10537,1,10537,,SO0890059.1.10537
10537,1,10537,,SO0890059.3.10537
10537,1,10537,,SO0890059.5.10537
10537,1,10537,,SO0890060.2.10537
10537,1,10537,,SO0890060.4.10537
10537,1,10537,,SO0890060.6.10537
10537,1,10537,,SO0890061.1.10537
10537,1,10537,,SO0890061.3.10537
10537,1,10537,,SO0890061.5.10537
10537,1,10537,,SO0890062.1.10537
10537,1,10537,,SO0890062.3.10537
10537,1,10537,,SO0890062.5.10537
10537,1,10537,,SO0890063.2.10537
10537,1,10537,,SO0890063.4.10537
10537,1,10537,,SO0890063.6.10537
10537,1,10537,,SO0890064.1.10537
10537,1,10537,,SO0890064.3.10537
10537,1,10537,,SO0890064.5.10537
10537,1,10537,,SO0890065.1.10537
10537,1,10537,,SO0890065.3.10537
10537,1,10537,,SO0890065.5.10537
10537,1,10537,,SO0890066.1.10537
10537,1,10537,,SO0890066.3.10537
10537,1,10537,,SO0890066.5.10537
10538,4,10538,,BC11B0001.6.10538
10538,4,10538,,BC11B0001.8.10538
10538,4,10538,,BC11B0002.1.10538
10538,4,10538,,BC11B0002.5.10538
10538,4,10538,,BC11B0002.7.10538
10538,4,10538,,BC11B0003.6.10538
10538,4,10538,,BC11B0003.8.10538
10538,4,10538,,BC11B0004.1.10538
10538,4,10538,,BC11B0004.5.10538
10538,4,10538,,BC11B0004.7.10538
10538,4,10538,,BC11B0005.6.10538
10538,4,10538,,BC11B0006.1.10538
10538,4,10538,,BC11B0006.5.10538
10538,4,10538,,BC11B0006.7.10538
10538,4,10538,,BC11B0007.6.10538
10538,4,10538,,BC11B0008.1.10538
10538,4,10538,,BC11B0008.5.10538
10538,4,10538,,BC11B0009.6.10538
10538,4,10538,,BC11B0010.1.10538
10538,4,10538,,BC11B0010.5.10538
10538,4,10538,,BC11B0011.4.10538
10538,4,10538,,BC11B0011.6.10538
10538,4,10538,,BC11B0012.5.10538
10538,4,10538,,BC11B0013.4.10538
10538,4,10538,,BC11B0013.6.10538
10538,4,10538,,BC11B0014.5.10538
10538,4,10538,,BC11B0015.5.10538
10538,4,10538,,BC11B0016.4.10538
10538,4,10538,,BC11B0016.6.10538
10538,4,10538,,BC11B0017.4.10538
10538,4,10538,,BC11B0017.6.10538
10538,4,10538,,BC11B0018.5.10538
10538,4,10538,,BC11B0019.4.10538
10538,4,10538,,BC11B0019.6.10538
10538,4,10538,,BC11B0020.5.10538
10538,2,10538,,BC1FC0001.2.10538
10538,2,10538,,BC1FC0001.4.10538
10538,2,10538,,BC1FC0001.6.10538
10538,2,10538,,BC1FC0002.1.10538
10538,2,10538,,BC1FC0002.3.10538
10538,2,10538,,BC1FC0002.5.10538
10538,2,10538,,BC1FC0003.2.10538
10538,2,10538,,BC1FC0003.4.10538
10538,2,10538,,BC1FC0003.6.10538
10538,2,10538,,BC1FC0004.2.10538
10538,2,10538,,BC1FC0004.4.10538
10538,2,10538,,BC1FC0004.6.10538
10538,2,10538,,BC1FC0005.1.10538
10538,2,10538,,BC1FC0005.3.10538
10538,2,10538,,BC1FC0005.5.10538
10538,2,10538,,BC1FC0005.7.10538
10538,2,10538,,BC1FC0006.2.10538
10538,2,10538,,BC1FC0006.4.10538
10538,2,10538,,BC1FC0006.6.10538
10538,2,10538,,BC1FC0007.2.10538
10538,2,10538,,BC1FC0007.4.10538
10538,2,10538,,BC1FC0007.6.10538
10538,2,10538,,BC1FC0008.1.10538
10538,2,10538,,BC1FC0008.3.10538
10538,2,10538,,BC1FC0008.5.10538
10538,2,10538,,BC1FC0009.2.10538
10538,2,10538,,BC1FC0009.4.10538
10538,2,10538,,BC1FC0009.6.10538
10538,2,10538,,BC1FC0010.2.10538
10538,2,10538,,BC1FC0010.4.10538
10538,2,10538,,BC1FC0010.6.10538
10538,2,10538,,BC1FC0011.1.10538
10538,2,10538,,BC1FC0011.3.10538
10538,2,10538,,BC1FC0011.5.10538
10538,2,10538,,BC1FC0012.2.10538
10538,2,10538,,BC1FC0012.4.10538
10538,2,10538,,BC1FC0012.6.10538
10538,2,10538,,BC1FC0013.2.10538
10538,2,10538,,BC1FC0013.4.10538
10538,2,10538,,BC1FC0013.6.10538
10538,2,10538,,BC1FC0014.2.10538
10538,2,10538,,BC1FC0014.4.10538
10538,2,10538,,BC1FC0014.6.10538
10538,2,10538,,BC1FC0015.1.10538
10538,2,10538,,BC1FC0015.3.10538
10538,2,10538,,BC1FC0015.5.10538
10538,2,10538,,BC1FC0015.7.10538
10538,2,10538,,BC1FC0016.2.10538
10538,2,10538,,BC1FC0016.4.10538
10538,2,10538,,BC1FC0016.6.10538
10538,2,10538,,BC1FC0017.2.10538
10538,2,10538,,BC1FC0017.4.10538
10538,2,10538,,BC1FC0017.6.10538
10538,2,10538,,BC1FC0018.2.10538
10538,2,10538,,BC1FC0018.4.10538
10538,2,10538,,BC1FC0018.6.10538
10538,2,10538,,BC1FC0019.1.10538
10538,2,10538,,BC1FC0019.3.10538
10538,2,10538,,BC1FC0019.5.10538
10538,2,10538,,BC1FC0020.2.10538
10538,2,10538,,BC1FC0020.4.10538
10538,2,10538,,BC1FC0020.6.10538
10538,2,10538,,BC1FC0021.2.10538
10538,2,10538,,BC1FC0021.4.10538
10538,2,10538,,BC1FC0021.6.10538
10538,2,10538,,BC1FC0022.1.10538
10538,2,10538,,BC1FC0022.3.10538
10538,2,10538,,BC1FC0022.5.10538
10538,2,10538,,BC1FC0023.2.10538
10538,2,10538,,BC1FC0023.4.10538
10538,2,10538,,BC1FC0023.6.10538
10538,2,10538,,BC1FC0024.2.10538
10538,2,10538,,BC1FC0024.4.10538
10538,2,10538,,BC1FC0024.6.10538
10538,2,10538,,BC1FC0025.2.10538
10538,2,10538,,BC1FC0025.4.10538
10538,2,10538,,BC1FC0025.6.10538
10538,2,10538,,BC1FC0026.1.10538
10538,2,10538,,BC1FC0026.3.10538
10538,2,10538,,BC1FC0026.5.10538
10538,2,10538,,BC1FC0027.2.10538
10538,2,10538,,BC1FC0027.4.10538
10538,2,10538,,BC1FC0027.6.10538
10538,2,10538,,BC1FC0028.1.10538
10538,2,10538,,BC1FC0028.3.10538
10538,2,10538,,BC1FC0028.5.10538
10538,2,10538,,BC1FC0029.2.10538
10538,2,10538,,BC1FC0029.4.10538
10538,2,10538,,BC1FC0029.6.10538
10538,2,10538,,BC1FC0030.2.10538
10538,2,10538,,BC1FC0030.4.10538
10538,2,10538,,BC1FC0030.6.10538
10538,2,10538,,BC1FC0031.1.10538
10538,2,10538,,BC1FC0031.3.10538
10538,2,10538,,BC1FC0031.5.10538
10538,2,10538,,BC1FC0032.2.10538
10538,2,10538,,BC1FC0032.4.10538
10538,2,10538,,BC1FC0032.6.10538
10538,2,10538,,BC1FC0033.2.10538
10538,2,10538,,BC1FC0033.4.10538
10538,2,10538,,BC1FC0033.6.10538
10538,2,10538,,BC1FC0034.2.10538
10538,2,10538,,BC1FC0034.4.10538
10538,2,10538,,BC1FC0034.6.10538
10538,2,10538,,BC1FC0035.2.10538
10538,2,10538,,BC1FC0035.4.10538
10538,2,10538,,BC1FC0035.6.10538
10538,2,10538,,BC1FC0036.2.10538
10538,2,10538,,BC1FC0036.4.10538
10538,2,10538,,BC1FC0036.6.10538
10538,2,10538,,BC1FC0037.1.10538
10538,2,10538,,BC1FC0037.3.10538
10538,2,10538,,BC1FC0037.5.10538
10538,2,10538,,BC1FC0038.2.10538
10538,2,10538,,BC1FC0038.4.10538
10538,2,10538,,BC1FC0038.6.10538
10538,2,10538,,BC1FC0039.1.10538
10538,2,10538,,BC1FC0039.3.10538
10538,2,10538,,BC1FC0039.5.10538
10538,2,10538,,BC1FC0040.2.10538
10538,2,10538,,BC1FC0040.4.10538
10538,2,10538,,BC1FC0040.6.10538
10538,2,10538,,BC1FC0041.2.10538
10538,2,10538,,BC1FC0041.4.10538
10538,2,10538,,BC1FC0041.6.10538
10538,2,10538,,BC1FC0042.2.10538
10538,2,10538,,BC1FC0042.4.10538
10538,1,10538,,SO0890001.2.10538
10538,1,10538,,SO0890001.4.10538
10538,1,10538,,SO0890001.6.10538
10538,1,10538,,SO0890002.1.10538
10538,1,10538,,SO0890002.3.10538
10538,1,10538,,SO0890003.2.10538
10538,1,10538,,SO0890003.4.10538
10538,1,10538,,SO0890003.6.10538
10538,1,10538,,SO0890004.2.10538
10538,1,10538,,SO0890004.4.10538
10538,1,10538,,SO0890004.6.10538
10538,1,10538,,SO0890005.1.10538
10538,1,10538,,SO0890005.3.10538
10538,1,10538,,SO0890005.5.10538
10538,1,10538,,SO0890006.2.10538
10538,1,10538,,SO0890006.4.10538
10538,1,10538,,SO0890006.6.10538
10538,1,10538,,SO0890007.2.10538
10538,1,10538,,SO0890007.4.10538
10538,1,10538,,SO0890007.6.10538
10538,1,10538,,SO0890008.1.10538
10538,1,10538,,SO0890008.3.10538
10538,1,10538,,SO0890008.5.10538
10538,1,10538,,SO0890009.2.10538
10538,1,10538,,SO0890009.4.10538
10538,1,10538,,SO0890009.6.10538
10538,1,10538,,SO0890010.2.10538
10538,1,10538,,SO0890010.4.10538
10538,1,10538,,SO0890010.6.10538
10538,1,10538,,SO0890011.1.10538
10538,1,10538,,SO0890011.3.10538
10538,1,10538,,SO0890011.5.10538
10538,1,10538,,SO0890012.2.10538
10538,1,10538,,SO0890012.4.10538
10538,1,10538,,SO0890012.6.10538
10538,1,10538,,SO0890013.2.10538
10538,1,10538,,SO0890013.4.10538
10538,1,10538,,SO0890013.6.10538
10538,1,10538,,SO0890014.1.10538
10538,1,10538,,SO0890014.3.10538
10538,1,10538,,SO0890014.5.10538
10538,1,10538,,SO0890015.2.10538
10538,1,10538,,SO0890015.4.10538
10538,1,10538,,SO0890015.6.10538
10538,1,10538,,SO0890016.2.10538
10538,1,10538,,SO0890016.4.10538
10538,1,10538,,SO0890016.6.10538
10538,1,10538,,SO0890017.2.10538
10538,1,10538,,SO0890017.4.10538
10538,1,10538,,SO0890017.6.10538
10538,1,10538,,SO0890018.2.10538
10538,1,10538,,SO0890018.4.10538
10538,1,10538,,SO0890018.6.10538
10538,1,10538,,SO0890019.2.10538
10538,1,10538,,SO0890019.4.10538
10538,1,10538,,SO0890019.6.10538
10538,1,10538,,SO0890020.1.10538
10538,1,10538,,SO0890020.3.10538
10538,1,10538,,SO0890020.5.10538
10538,1,10538,,SO0890021.2.10538
10538,1,10538,,SO0890021.4.10538
10538,1,10538,,SO0890022.2.10538
10538,1,10538,,SO0890022.4.10538
10538,1,10538,,SO0890022.6.10538
10538,1,10538,,SO0890023.2.10538
10538,1,10538,,SO0890023.4.10538
10538,1,10538,,SO0890024.2.10538
10538,1,10538,,SO0890024.4.10538
10538,1,10538,,SO0890024.6.10538
10538,1,10538,,SO0890025.1.10538
10538,1,10538,,SO0890025.3.10538
10538,1,10538,,SO0890025.5.10538
10538,1,10538,,SO0890026.2.10538
10538,1,10538,,SO0890026.4.10538
10538,1,10538,,SO0890027.2.10538
10538,1,10538,,SO0890027.4.10538
10538,1,10538,,SO0890027.6.10538
10538,1,10538,,SO0890028.2.10538
10538,1,10538,,SO0890028.4.10538
10538,1,10538,,SO0890029.2.10538
10538,1,10538,,SO0890029.4.10538
10538,1,10538,,SO0890030.2.10538
10538,1,10538,,SO0890030.4.10538
10538,1,10538,,SO0890031.2.10538
10538,1,10538,,SO0890031.4.10538
10538,1,10538,,SO0890031.6.10538
10538,1,10538,,SO0890032.1.10538
10538,1,10538,,SO0890032.3.10538
10538,1,10538,,SO0890032.5.10538
10538,1,10538,,SO0890033.2.10538
10538,1,10538,,SO0890033.4.10538
10538,1,10538,,SO0890034.2.10538
